0.063822,1.497758,-0.401687,1.000000
0.596703,13.946066,-3.222649,7.000000
0.711473,16.493670,-3.209026,27.000000
0.868411,19.969965,-3.165921,18.000000
0.062287,1.350861,-0.362347,1.000000
0.647456,13.936000,-3.220850,26.000000
0.767210,16.451860,-3.201393,32.000000
0.935245,19.905642,-3.156222,18.000000
0.064322,1.296610,-0.347853,1.000000
0.693178,13.924044,-3.218600,26.000000
0.821590,16.388302,-3.189564,32.000000
0.998277,19.843245,-3.146836,18.000000
1.229380,24.268396,-2.983605,9.000000
0.067396,1.273240,-0.341641,1.000000
0.740220,13.892350,-3.211851,26.000000
0.873945,16.348238,-3.182313,32.000000
1.064340,19.780466,-3.137450,18.000000
0.070316,1.245994,-0.334394,1.000000
0.787166,13.862443,-3.205553,26.000000
0.929543,16.319605,-3.177351,32.000000
1.129203,19.703657,-3.125874,13.000000
0.832850,13.814871,-3.195205,23.000000
0.984375,16.280987,-3.170482,21.000000
1.194494,19.642420,-3.116801,18.000000
0.062623,0.987124,-0.265031,1.000000
0.876798,13.782862,-3.188457,23.000000
1.038698,16.238266,-3.162850,21.000000
1.255826,19.579208,-3.107414,18.000000
0.066669,0.998476,-0.268137,1.000000
0.923081,13.752496,-3.182158,23.000000
1.089381,16.187719,-3.153691,21.000000
1.319902,19.511639,-3.097403,18.000000
0.071237,1.013654,-0.272278,1.000000
0.969985,13.733638,-3.178559,23.000000
1.142818,16.140736,-3.145296,26.000000
1.383240,19.439917,-3.086765,18.000000
1.679180,23.483238,-2.890741,25.000000
0.073069,0.990280,-0.266066,1.000000
1.016187,13.706848,-3.173160,23.000000
1.196684,16.103365,-3.138808,26.000000
1.446379,19.371935,-3.076753,17.000000
1.736349,23.146650,-2.850037,57.000000
0.076227,0.986166,-0.265031,1.000000
1.060410,13.656588,-3.162362,23.000000
1.509686,19.311626,-3.067993,21.000000
0.080914,1.001299,-0.269172,1.000000
1.105549,13.621725,-3.155164,21.000000
0.567400,6.975965,-1.360468,1.000000
1.572740,19.253078,-3.059546,21.000000
0.082615,0.981775,-0.263995,1.000000
0.585728,6.917314,-1.349401,1.000000
1.631720,19.190680,-3.050472,17.000000
0.086206,0.985344,-0.265031,1.000000
0.606033,6.899257,-1.598952,1.000000
0.611244,6.944668,-1.355126,1.000000
1.689790,19.122196,-3.040461,21.000000
0.089645,0.985037,-0.265031,1.000000
0.637029,6.972785,-1.616498,1.000000
0.638343,6.973774,-1.361231,1.000000
1.751292,19.059134,-3.031387,29.000000
0.092356,0.977025,-0.262960,1.000000
0.662832,6.986039,-1.620098,1.000000
0.661941,6.963686,-1.359705,1.000000
1.811981,18.991945,-3.021688,25.000000
0.097274,0.992078,-0.267101,1.000000
0.689124,7.003076,-1.624597,1.000000
0.687210,6.971101,-1.361613,1.000000
1.872824,18.930464,-3.012928,12.000000
0.099955,0.984045,-0.265031,1.000000
0.711987,6.985119,-1.620997,1.000000
0.708942,6.943270,-1.356652,1.000000
1.931851,18.855034,-3.001978,8.000000
0.736772,6.986467,-1.621897,1.000000
1.658566,15.701136,-3.068972,10.000000
1.990989,18.785315,-2.991966,8.000000
0.761157,6.983852,-1.621897,1.000000
1.710377,15.667928,-3.063630,20.000000
2.049458,18.713451,-2.981641,12.000000
0.791164,7.053391,-1.901802,1.000000
1.500240,13.332937,-3.097576,11.000000
1.761984,15.634548,-3.058287,20.000000
2.108329,18.649258,-2.972568,8.000000
0.815782,7.050586,-1.901802,1.000000
1.543624,13.300520,-3.091278,18.000000
1.812245,15.591249,-3.051036,20.000000
2.169750,18.610394,-2.967562,4.000000
1.973442,16.875406,-2.086159,4.000000
1.383871,11.605486,-3.131711,35.000000
1.587731,13.275700,-3.086779,18.000000
1.861051,15.538044,-3.041877,19.000000
2.228814,18.553671,-2.959740,4.000000
2.008595,16.671333,-2.061786,4.000000
1.419662,11.562236,-3.121358,35.000000
1.631202,13.246868,-3.081380,18.000000
1.909508,15.484692,-3.032718,19.000000
2.079964,16.818632,-2.684103,9.000000
2.045769,16.494799,-2.040824,4.000000
1.456863,11.532294,-3.114629,30.000000
1.672434,13.220118,-3.076431,18.000000
1.958850,15.440926,-3.025468,24.000000
2.112826,16.631355,-2.655319,6.000000
2.106968,16.539125,-2.047161,35.000000
1.494107,11.519736,-3.112558,30.000000
1.712536,13.167820,-3.065633,18.000000
2.006244,15.405143,-3.019743,24.000000
2.150145,16.465219,-2.629977,3.000000
2.165980,16.541510,-2.048380,30.000000
1.531760,11.495300,-3.107382,30.000000
1.754616,13.132791,-3.058885,18.000000
2.056366,15.370802,-3.014400,24.000000
2.209967,16.475235,-2.632792,6.000000
2.223448,16.531881,-2.048136,26.000000
1.570041,11.476486,-3.103758,25.000000
1.797538,13.105347,-3.053936,15.000000
2.104402,15.322685,-3.006387,29.000000
2.272317,16.502645,-2.638424,6.000000
1.606599,11.446065,-3.097029,19.000000
1.841098,13.083555,-3.050336,18.000000
2.152386,15.276366,-2.998754,29.000000
1.643519,11.419353,-3.091335,34.000000
1.883143,13.051975,-3.044488,20.000000
2.199526,15.226011,-2.990359,29.000000
2.370769,16.371035,-2.619965,3.000000
1.680549,11.394436,-3.086159,24.000000
1.922425,13.002910,-3.034590,18.000000
2.248059,15.187169,-2.984253,24.000000
2.420366,16.311855,-2.611830,2.000000
1.716853,11.365577,-3.079947,29.000000
1.963416,12.967219,-3.027842,20.000000
2.296354,15.148171,-2.978147,29.000000
1.754157,11.344242,-3.075806,24.000000
2.003429,12.941380,-3.023342,20.000000
2.344104,15.107080,-2.971659,24.000000
1.786331,11.304016,-3.066488,19.000000
2.044936,12.911209,-3.017943,20.000000
2.382187,15.023604,-2.956776,4.000000
1.822392,11.276732,-3.060794,24.000000
2.085315,12.875138,-3.011195,18.000000
2.429905,14.986128,-2.951052,4.000000
3.312944,20.387114,-3.271358,5.000000
1.858913,11.253149,-3.056135,23.000000
2.125475,12.838942,-3.004447,18.000000
2.477070,14.946564,-2.944946,4.000000
1.896924,11.227211,-3.050959,23.000000
2.165075,12.800700,-2.997248,20.000000
2.526910,14.908350,-2.939222,4.000000
1.933807,11.207194,-3.047335,23.000000
2.208329,12.771557,-2.992299,19.000000
2.574586,14.874290,-2.934261,19.000000
1.968556,11.175643,-3.040606,23.000000
2.246944,12.743052,-2.987350,19.000000
2.626147,14.863280,-2.933879,4.000000
3.357605,18.906832,-1.680014,3.000000
2.002872,11.153843,-3.036465,23.000000
2.288303,12.717872,-2.983301,21.000000
2.664978,14.796525,-2.922431,4.000000
3.412489,18.909033,-3.043276,21.000000
3.427022,18.932844,-1.683326,26.000000
2.037619,11.123980,-3.030253,28.000000
2.324595,12.665721,-2.972953,19.000000
2.710584,14.754305,-2.915943,4.000000
3.479909,18.904778,-3.044528,38.000000
3.494645,18.947733,-2.365728,5.000000
2.074306,11.105406,-3.027148,23.000000
2.363777,12.630712,-2.966655,19.000000
2.754114,14.702302,-2.907548,4.000000
3.548433,18.906105,-3.046718,35.000000
3.557100,18.915909,-2.363290,29.000000
3.570918,18.971111,-1.688904,3.000000
3.775786,20.021112,-1.067758,10.000000
2.109087,11.077222,-3.021454,23.000000
2.404192,12.603243,-2.962156,19.000000
2.797689,14.652102,-2.899534,4.000000
3.622559,18.936287,-3.053601,35.000000
3.620588,18.872438,-1.681234,11.000000
3.818888,19.868553,-1.060327,41.000000
2.141478,11.037554,-3.012654,27.000000
2.444828,12.577558,-2.958107,19.000000
2.841316,14.603705,-2.891901,4.000000
3.696956,18.966183,-3.060484,17.000000
3.670777,18.779514,-1.674087,33.000000
3.846377,19.641460,-1.048917,35.000000
2.174003,10.999688,-3.004372,32.000000
2.480097,12.536880,-2.950458,19.000000
2.884257,14.553256,-2.883887,4.000000
3.787509,19.093327,-3.083011,4.000000
3.726189,18.715782,-1.669555,37.000000
3.884553,19.493443,-1.041695,39.000000
3.787279,18.970705,-0.337669,4.000000
2.208186,10.981053,-3.001266,32.000000
2.517684,12.497581,-2.943260,23.000000
2.929013,14.526290,-2.880453,4.000000
3.846308,19.041265,-3.076753,4.000000
3.923586,19.336876,-1.034054,39.000000
3.875380,19.065149,-0.339589,4.000000
2.243019,10.956245,-2.996607,32.000000
2.556592,12.465810,-2.937861,19.000000
2.989180,14.562133,-2.889612,4.000000
3.920705,19.066422,-3.083011,4.000000
3.824529,18.549488,-1.657005,32.000000
3.958333,19.164631,-1.025576,19.000000
2.278095,10.933219,-2.992466,32.000000
2.594121,12.428195,-2.931113,19.000000
3.027945,14.493958,-2.878163,4.000000
3.997760,19.102888,-3.091145,4.000000
3.878214,18.483376,-1.652298,10.000000
4.009190,19.074469,-1.021493,38.000000
2.313438,10.911972,-2.988842,37.000000
2.633033,12.398096,-2.926163,19.000000
3.074435,14.464096,-2.874347,4.000000
3.564178,16.739426,-2.710697,3.000000
3.928147,18.401527,-1.646198,21.000000
4.053200,18.954887,-1.015841,41.000000
4.071470,19.007879,-0.339310,4.000000
2.346217,10.879281,-2.982113,27.000000
2.672182,12.369781,-2.921664,19.000000
3.124488,14.451358,-2.873965,9.000000
3.533951,16.317591,-2.644369,3.000000
4.100235,18.852802,-1.011131,46.000000
2.380043,10.852155,-2.976937,27.000000
2.706979,12.322311,-2.912667,19.000000
3.186300,14.492135,-2.884269,28.000000
3.563269,16.179760,-2.624032,6.000000
4.035042,18.276381,-1.637482,29.000000
4.143167,18.735014,-1.005583,45.000000
2.414970,10.830582,-2.973313,27.000000
2.737236,12.255730,-2.899169,6.000000
3.238584,14.488586,-2.885795,38.000000
4.288260,19.153158,-3.108666,4.000000
3.964207,17.676901,-2.224360,5.000000
4.087474,18.211637,-1.632950,7.000000
4.194946,18.660034,-1.002338,54.000000
2.449769,10.808898,-2.969690,22.000000
2.778277,12.238499,-2.897370,8.000000
3.291311,14.486767,-2.887703,38.000000
4.356849,19.145777,-3.109918,4.000000
4.148366,18.185602,-1.631904,29.000000
4.265399,18.668640,-1.003594,40.000000
2.480117,10.768275,-2.960890,18.000000
2.818344,12.217335,-2.894670,8.000000
3.346721,14.496231,-2.891901,42.000000
4.428092,19.149702,-3.113046,4.000000
4.198311,18.112787,-1.626675,10.000000
4.285830,18.461031,-0.993232,48.000000
2.512400,10.736981,-2.954678,13.000000
2.858309,12.196037,-2.891971,8.000000
3.404913,14.516956,-2.898389,39.000000
4.483169,19.084127,-3.104912,4.000000
4.252383,18.059233,-1.623188,31.000000
4.339238,18.399303,-0.990720,70.000000
2.544060,10.703712,-2.947949,18.000000
2.892286,12.149966,-2.883423,8.000000
3.463759,14.539358,-2.905258,34.000000
4.528664,18.979975,-3.090520,4.000000
4.307977,18.013277,-1.620400,52.000000
4.382041,18.294697,-0.985905,70.000000
2.580503,10.691010,-2.946914,18.000000
2.926899,12.107595,-2.875774,8.000000
3.522804,14.561526,-2.912127,34.000000
4.576287,18.887257,-3.078005,4.000000
4.367072,17.982639,-1.619005,17.000000
4.434543,18.232716,-0.983393,70.000000
2.612746,10.661298,-2.941220,13.000000
2.966825,12.087841,-2.873525,6.000000
3.582975,14.587272,-2.919760,24.000000
4.034905,16.402454,-2.675343,3.000000
4.423622,17.942139,-1.616739,45.000000
4.492889,18.195797,-0.982241,87.000000
2.641553,10.618368,-2.931902,13.000000
3.000294,12.051463,-2.867226,6.000000
3.650024,14.639443,-2.932734,39.000000
4.083047,16.364071,-2.671275,3.000000
4.474128,17.878265,-1.612381,21.000000
4.548357,18.161423,-0.981195,100.000000
2.669659,10.581453,-2.924138,8.000000
3.037096,12.020133,-2.862278,6.000000
3.704323,14.650101,-2.937314,34.000000
4.128995,16.305674,-2.664079,6.000000
4.531426,17.855608,-1.611684,14.000000
4.607785,18.129948,-0.980357,100.000000
2.705619,10.568327,-2.923102,8.000000
3.096946,12.079303,-2.878924,2.000000
3.777879,14.724557,-2.954868,34.000000
4.175077,16.249069,-2.657196,6.000000
4.663067,18.082809,-0.978682,100.000000
2.737153,10.538249,-2.917408,8.000000
3.841570,14.769150,-3.523184,2.000000
3.842611,14.762578,-2.965172,39.000000
4.228280,16.221016,-2.655006,3.000000
4.724639,18.060627,-0.978368,100.000000
2.771951,10.521160,-2.915338,8.000000
3.378067,12.803555,-3.057085,6.000000
3.902642,14.781343,-2.971659,39.000000
4.271247,16.154596,-2.646559,3.000000
4.733472,17.864954,-1.616913,3.000000
4.788674,18.047886,-0.978578,100.000000
5.184939,19.513838,-0.352434,5.000000
2.802678,10.489023,-2.909126,4.000000
3.964725,14.817273,-3.541180,2.000000
3.989758,14.900383,-2.998373,43.000000
3.684011,13.739353,-2.252970,4.000000
4.795800,17.848324,-1.616913,3.000000
4.853725,18.038774,-0.978997,100.000000
5.225190,19.405781,-0.350793,5.000000
2.831890,10.459160,-2.903432,8.000000
4.004664,14.770187,-3.533081,2.000000
4.053025,14.938230,-3.008676,48.000000
4.353134,16.022211,-2.629664,3.000000
3.551360,13.062177,-1.662054,3.000000
4.824601,17.720823,-1.606803,3.000000
4.910370,18.011017,-0.978368,100.000000
5.271080,19.320829,-0.349572,5.000000
2.863495,10.438532,-2.900326,8.000000
4.062911,14.790652,-3.541180,2.000000
3.573573,12.973776,-1.652305,3.000000
4.901347,17.770031,-1.612730,3.000000
4.969534,17.992710,-0.978264,100.000000
5.320200,19.249277,-0.348594,5.000000
2.891368,10.404782,-2.893597,8.000000
4.111940,14.777097,-3.541180,2.000000
3.411031,12.249959,-2.471740,40.000000
3.436395,12.324399,-2.026452,2.000000
3.346624,11.994351,-1.528973,16.000000
4.957036,17.742163,-1.611684,3.000000
5.034021,17.993441,-0.979206,100.000000
5.360289,19.146799,-0.347059,4.000000
2.935209,10.400530,-2.895668,13.000000
4.178648,14.786724,-3.547478,2.000000
3.454090,12.198366,-2.007993,22.000000
5.028221,17.722120,-1.611684,3.000000
5.109472,17.984619,-0.979834,100.000000
5.420705,19.067421,-0.346011,4.000000
2.959280,10.347499,-2.883762,8.000000
4.233019,14.791523,-3.551977,2.000000
3.440615,11.998859,-1.977019,35.000000
3.531869,12.300891,-1.571383,2.000000
5.084551,17.685310,-1.609941,3.000000
5.173506,17.982929,-0.980671,100.000000
5.470076,18.988815,-0.344929,4.000000
2.982291,10.298662,-2.872891,12.000000
4.303073,14.840293,-3.567274,2.000000
3.459881,11.909002,-1.964191,37.000000
3.487180,11.987326,-1.532873,16.000000
5.145386,17.676008,-1.610638,3.000000
5.242959,17.987770,-0.981927,100.000000
5.520625,18.915857,-0.343952,4.000000
3.014962,10.277066,-2.869786,12.000000
3.264630,11.113744,-2.674218,5.000000
3.390002,11.533104,-2.336647,4.000000
3.467969,11.783152,-1.945419,31.000000
3.503187,11.887491,-1.521661,2.000000
5.227347,17.726736,-1.616913,3.000000
5.332860,18.061306,-0.986952,39.000000
5.573586,18.852364,-0.343149,4.000000
3.047513,10.255368,-2.866680,12.000000
3.435840,11.540018,-2.340463,4.000000
3.506260,11.761508,-1.943855,88.000000
3.526489,11.814322,-1.513861,2.000000
5.289198,17.708380,-1.616913,3.000000
5.406751,18.078936,-0.988940,43.000000
5.626736,18.790651,-0.342381,14.000000
3.077728,10.226169,-2.861504,12.000000
3.548492,11.775454,-2.839332,2.000000
3.539869,11.724614,-1.939788,95.000000
3.567710,11.801939,-1.513861,2.000000
5.455348,18.012165,-0.986324,26.000000
5.696940,18.786203,-0.342661,19.000000
3.105518,10.189493,-2.854257,12.000000
3.346703,10.967116,-2.647224,5.000000
3.457839,11.324227,-2.301538,4.000000
3.561136,11.647960,-1.929150,45.000000
3.626570,11.854585,-1.522148,2.000000
5.511158,17.970100,-0.985067,61.000000
5.768012,18.795883,-0.343184,4.000000
3.134734,10.164371,-2.850115,12.000000
3.638913,11.784543,-2.847431,2.000000
3.513917,11.372724,-2.313750,4.000000
3.597993,11.630423,-1.928211,100.000000
3.619485,11.692685,-1.502893,13.000000
5.587297,18.005135,-0.987998,100.000000
5.841572,18.812939,-0.343847,4.000000
3.165548,10.144698,-2.847527,8.000000
3.667509,11.738931,-2.839332,2.000000
3.624744,11.580723,-1.921954,93.000000
5.646372,17.984604,-0.987894,87.000000
3.199801,10.123817,-2.844939,8.000000
3.657611,11.537232,-1.916948,93.000000
4.244629,13.364575,-1.226804,23.000000
5.720114,17.988531,-0.989254,21.000000
3.229232,10.094186,-2.839763,8.000000
3.691829,11.505585,-1.913819,97.000000
4.263210,13.262424,-1.218786,61.000000
4.221971,13.118435,-0.722236,22.000000
3.253144,10.047932,-2.829928,8.000000
3.722028,11.468856,-1.909752,100.000000
4.286665,13.177362,-1.212336,80.000000
4.251236,13.060680,-0.719829,25.000000
3.287046,10.038925,-2.830445,4.000000
3.752181,11.425764,-1.904746,100.000000
4.303984,13.075262,-1.204318,73.000000
4.274298,12.977471,-0.716061,27.000000
3.785794,11.420442,-3.223850,15.000000
7.167379,21.621521,0.397601,28.000000
3.751939,11.298501,-2.314131,30.000000
3.783436,11.380069,-1.899427,93.000000
4.331969,13.007232,-1.199437,87.000000
4.300364,12.897295,-0.712502,27.000000
3.847753,11.473094,-3.242485,5.000000
7.234486,21.559088,0.396938,9.000000
3.779479,11.249975,-2.306881,35.000000
3.819361,11.355557,-1.897550,63.000000
4.361446,12.944827,-1.195080,99.000000
4.304500,12.761087,-0.705803,17.000000
3.814301,11.223702,-2.304209,52.000000
3.851907,11.327869,-1.895047,43.000000
4.384756,12.865404,-1.189153,85.000000
4.352592,12.763756,-0.706745,27.000000
3.930562,11.447639,-2.794342,2.000000
3.846399,11.196137,-2.301157,39.000000
3.885640,11.297544,-1.892232,31.000000
4.363910,12.652190,-0.701407,27.000000
3.962830,11.411757,-2.788943,2.000000
3.913374,11.250327,-1.886600,31.000000
4.084129,11.721442,-1.085961,4.000000
4.375812,12.544477,-0.696278,33.000000
3.984564,11.346371,-2.776346,2.000000
3.917305,11.148639,-2.296959,4.000000
3.943447,11.210509,-1.882220,37.000000
4.398316,12.468852,-0.692928,28.000000
7.410979,20.893188,0.386955,27.000000
7.835635,22.065939,1.227174,12.000000
3.954885,11.131196,-2.296196,4.000000
3.977290,11.188065,-1.880655,39.000000
4.203976,11.799623,-1.095896,100.000000
4.445003,12.469250,-0.693766,35.000000
7.471709,20.833313,0.386326,9.000000
4.061698,11.318988,-2.776346,2.000000
3.980501,11.086607,-2.289708,43.000000
4.010972,11.159243,-1.878152,37.000000
4.474961,12.416078,-0.691672,78.000000
6.569005,18.206215,-0.337844,4.000000
4.101188,11.304739,-2.776346,2.000000
4.010461,11.048657,-2.284747,4.000000
4.045856,11.134033,-1.876275,37.000000
4.498443,12.345963,-0.688637,78.000000
6.628408,18.171900,-0.337634,4.000000
4.058475,11.060393,-2.290090,4.000000
4.074477,11.092031,-1.871582,29.000000
4.214492,11.454664,-1.067832,2.000000
4.522185,12.277706,-0.685706,92.000000
6.707699,18.191811,-0.338437,19.000000
4.156653,11.224849,-3.207286,5.000000
4.106297,11.059220,-1.868453,28.000000
4.308114,11.590378,-1.518248,2.000000
4.233619,11.383858,-1.062603,2.000000
4.537830,12.188850,-0.681624,78.000000
6.788624,18.215128,-0.339310,38.000000
7.635629,20.389874,0.380044,9.000000
4.114228,10.974801,-2.278260,29.000000
4.140715,11.033722,-1.866576,33.000000
4.299972,11.439879,-1.069227,2.000000
4.562768,12.126203,-0.679007,78.000000
7.650127,20.213478,0.377251,26.000000
4.146950,10.945685,-2.275207,42.000000
4.177796,11.015510,-1.865950,29.000000
4.355815,11.472792,-1.506793,2.000000
4.298834,11.316776,-1.059117,2.000000
4.590164,12.070996,-0.676809,85.000000
4.667566,12.261660,-0.229010,9.000000
7.702785,20.139957,0.376379,35.000000
4.178813,10.914642,-2.271772,55.000000
4.209155,10.982412,-1.862822,35.000000
4.453430,11.607642,-1.526536,2.000000
4.325462,11.268219,-1.055979,2.000000
4.615792,12.012021,-0.674401,92.000000
4.703176,12.233049,-0.228766,3.000000
4.211217,10.885342,-2.268719,34.000000
4.238424,10.949972,-1.859693,29.000000
4.379177,11.290203,-1.059465,2.000000
4.636088,11.946377,-0.671575,90.000000
4.273740,10.927752,-1.858442,35.000000
4.403516,11.242227,-1.056328,2.000000
4.653704,11.868758,-0.668121,83.000000
7.175389,18.281261,-0.342800,39.000000
7.840074,19.882845,0.373063,8.000000
4.296752,10.885642,-2.274825,4.000000
4.310405,10.909094,-1.857816,33.000000
4.420735,11.171208,-1.051098,2.000000
4.676713,11.806021,-0.665504,97.000000
7.270123,18.334175,-0.344266,63.000000
7.897596,19.825632,0.372504,8.000000
4.327450,10.852341,-2.271009,4.000000
4.344062,10.882974,-1.855939,35.000000
4.415653,11.051107,-1.461214,10.000000
4.431602,11.085407,-1.044474,2.000000
4.695637,11.733994,-0.662364,90.000000
7.345226,18.336531,-0.344790,63.000000
8.007059,19.898121,0.374389,8.000000
4.353567,10.808034,-2.264903,4.000000
4.381289,10.865911,-1.855626,36.000000
4.463116,11.057717,-1.464139,2.000000
4.474744,11.080956,-1.045520,2.000000
4.721595,11.680498,-0.660270,74.000000
7.423444,18.345999,-0.345453,58.000000
7.927383,19.503250,0.367478,34.000000
4.391265,10.792772,-2.264903,4.000000
4.413233,10.835915,-1.853123,36.000000
4.499855,11.032062,-1.042383,1.000000
4.744978,11.621415,-0.657863,65.000000
7.510705,18.386072,-0.346675,63.000000
7.965440,19.412106,0.366256,42.000000
8.405895,20.475309,1.159974,11.000000
4.431509,10.789046,-2.267193,4.000000
4.446140,10.813910,-1.851871,40.000000
4.657184,11.321607,-1.503137,2.000000
4.759133,11.546528,-0.654514,63.000000
7.588411,18.401733,-0.347443,48.000000
8.039723,19.409599,0.366710,51.000000
8.048923,19.412670,1.101358,10.000000
4.469898,10.775323,-2.267574,4.000000
4.480460,10.795460,-1.851246,42.000000
4.678400,11.261283,-1.497287,5.000000
4.574839,11.001178,-1.042383,1.000000
4.777153,11.476371,-0.651478,47.000000
7.674881,18.428673,-0.348455,14.000000
8.140081,19.430937,1.104079,31.000000
4.493423,10.720845,-2.259560,4.000000
4.516939,10.771679,-1.849994,43.000000
4.710422,11.222097,-1.494362,2.000000
4.806018,11.427487,-0.649699,33.000000
1.526843,3.626901,1.054429,5.000000
8.287691,19.600636,0.371457,8.000000
8.241620,19.472700,1.108162,64.000000
4.535412,10.715941,-2.261850,4.000000
4.556386,10.755053,-1.849994,45.000000
4.752293,11.206586,-1.494606,7.000000
4.862771,11.461542,-1.089272,96.000000
4.827920,11.368361,-0.647291,38.000000
1.511396,3.553725,1.034759,45.000000
8.352923,19.564228,0.371317,8.000000
8.347987,19.533808,1.113291,96.000000
4.576640,10.709074,-2.263758,4.000000
4.591573,10.733632,-1.849056,52.000000
4.772633,11.146132,-1.488756,10.000000
4.883139,11.398713,-1.084915,100.000000
4.849473,11.309219,-0.644884,33.000000
1.525315,3.551978,1.035794,73.000000
8.438585,19.575350,0.372085,8.000000
8.445944,19.583042,1.117687,97.000000
4.606219,10.675007,-2.259942,4.000000
4.624310,10.706659,-1.847178,70.000000
4.683112,10.832400,-1.449027,2.000000
4.903121,11.335881,-1.080557,94.000000
4.871465,11.251898,-0.642581,42.000000
8.533752,19.616945,0.373412,8.000000
8.538973,19.610207,1.120932,87.000000
4.646593,10.666061,-2.261468,4.000000
4.662950,10.698509,-1.848430,73.000000
4.699161,10.771324,-1.442933,10.000000
4.927515,11.284005,-1.077245,100.000000
4.890357,11.193588,-0.640173,33.000000
8.118718,18.565348,-0.353690,5.000000
8.613439,19.612667,0.373900,26.000000
8.639520,19.653418,1.125118,65.000000
4.674034,10.632622,-2.257652,4.000000
4.698673,10.678552,-1.847804,77.000000
4.735129,10.751224,-1.442446,15.000000
4.956068,11.247548,-1.075328,100.000000
4.921339,11.158177,-0.639127,29.000000
8.204477,18.584455,-0.354598,30.000000
1.493905,3.382341,0.990759,58.000000
8.702925,19.630009,0.374808,8.000000
8.738050,19.690683,1.128991,44.000000
4.713512,10.621623,-2.258797,8.000000
4.738322,10.667501,-1.848743,87.000000
4.773438,10.736442,-1.442689,22.000000
4.976672,11.188311,-1.071318,100.000000
4.952950,11.124506,-0.638185,40.000000
1.618378,3.633235,0.918250,9.000000
1.489183,3.340052,0.979889,80.000000
8.893917,19.873299,0.380044,9.000000
8.835303,19.723862,1.132655,44.000000
4.751360,10.606898,-2.259179,8.000000
4.773108,10.645488,-1.847804,96.000000
4.811697,10.721525,-1.442933,17.000000
5.003458,11.143606,-1.068704,100.000000
4.988474,11.099864,-0.637766,40.000000
1.634248,3.634672,0.920050,19.000000
5.703946,12.680022,-0.242693,3.000000
1.496868,3.326026,0.977301,32.000000
9.017571,19.962408,0.382347,9.000000
8.939477,19.771156,1.137156,44.000000
4.791589,10.597405,-2.260705,4.000000
4.806984,10.621562,-1.846553,94.000000
4.849095,10.704663,-1.442933,22.000000
5.034104,11.107924,-1.066961,100.000000
5.015642,11.056918,-0.636301,49.000000
1.656591,3.650240,0.925449,6.000000
5.724195,12.607232,-0.241681,3.000000
9.054002,19.858036,0.380951,9.000000
9.029035,19.794098,1.140191,44.000000
4.822849,10.568110,-2.258034,4.000000
4.846491,10.610109,-1.847491,89.000000
4.882089,10.683109,-1.442202,17.000000
5.067044,11.077602,-1.065740,100.000000
5.050048,11.030265,-0.635777,60.000000
5.767640,12.591815,-0.241751,3.000000
9.138193,19.867870,0.381719,9.000000
9.123007,19.825737,1.143750,44.000000
4.860333,10.557408,-2.259179,4.000000
4.884953,10.601157,-1.848743,77.000000
4.917492,10.666860,-1.442202,7.000000
5.097906,11.048077,-1.064520,100.000000
1.742014,3.773521,0.807885,1.000000
5.084087,11.008016,-0.635463,65.000000
5.806845,12.567175,-0.241646,3.000000
1.484255,3.210750,0.947795,4.000000
9.215805,19.862852,0.382208,9.000000
9.224866,19.873272,1.148251,67.000000
4.893661,10.537673,-2.258415,4.000000
4.921749,10.588481,-1.849368,78.000000
4.959532,10.664894,-1.444152,2.000000
